,ID radar,range,bearbing,timestamp,h?p nh?t,length,lat ,lon,lat_new,lon_new,,,,,,
Radar,1505,16380.4,2.45041,61951330,0,0,,,20.59272434,106.8797758,,,,,,
Radar,1506,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1506,26252.4,2.45744,61913041,1,2,,,20.52334376,106.9388397,,,,,,
Radar,1506,26216.2,2.4458,61921333,0,0,,,20.52534061,106.9408802,,,,,,
Radar,1506,26208.5,2.44256,61931340,0,0,,,20.5258836,106.9414579,,,,,,
Radar,1506,26176.1,2.43212,61941351,1,30,,,20.52769584,106.9432577,,,,,,
Radar,1506,26167.2,2.42644,61951329,1,2,,,20.52862913,106.9442823,,,,,,
Radar,1506,26153.1,2.42141,61961305,0,0,,,20.5295019,106.9451452,,,,,,
Radar,1506,26139.3,2.41641,61971314,0,0,,,20.53037161,106.9459992,,,,,,
Radar,1506,26126.2,2.4114,61981319,0,0,,,20.53124177,106.9468544,,,,,,
Radar,1506,26113.7,2.4064,61991319,0,0,,,20.53210996,106.9477065,,,,,,
Radar,1507,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1507,22534.9,2.89347,61913738,1,17,,,20.50986597,106.8326475,,,,,,
Radar,1507,22480.3,2.89384,61913739,1,25,,,20.51032309,106.8324413,,,,,,
Radar,1507,22229,2.88842,61922048,1,30,,,20.51277986,106.8329704,,,,,,
Radar,1507,22157.9,2.88809,61932048,0,0,,,20.51341466,106.8328674,,,,,,
Radar,1507,22088.6,2.88786,61942059,0,0,,,20.51402875,106.8327477,,,,,,
Radar,1507,22075.5,2.8879,61952051,1,20,,,20.51414067,106.8327079,,,,,,
Radar,1507,22047.3,2.88778,61962043,0,0,,,20.51439185,106.8326646,,,,,,
Radar,1507,22019.1,2.88769,61972047,0,0,,,20.51464153,106.832615,,,,,,
Radar,1507,21991,2.88759,61982057,0,0,,,20.51489083,106.8325676,,,,,,
Radar,1507,21962.9,2.8875,61992050,0,0,,,20.51513961,106.8325182,,,,,,
Radar,1508,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1508,29344.9,2.98168,61913875,1,20,,,20.44585481,106.8243734,,,,,,
Radar,1508,29211,2.96333,61922159,0,0,,,20.4478526,106.8292429,,,,,,
Radar,1508,29232.1,2.9698,61932166,1,17,,,20.44737021,106.8274902,,,,,,
Radar,1508,29237.6,2.97051,61942206,0,0,,,20.44728971,106.8273028,,,,,,
Radar,1508,29242.6,2.97084,61952208,0,0,,,20.44723071,106.8272197,,,,,,
Radar,1508,29247.6,2.97117,61962205,0,0,,,20.44717173,106.8271365,,,,,,
Radar,1508,29252.6,2.9715,61972210,0,0,,,20.44711277,106.8270533,,,,,,
Radar,1509,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1509,2867.49,3.48405,61914676,1,140,,,20.68183678,106.7702527,,,,,,
Radar,1509,2839.27,3.46696,61922969,1,85,,,20.68193271,106.770784,,,,,,
Radar,1509,2836.94,3.46386,61932988,0,0,,,20.6819274,106.7708712,,,,,,
Radar,1509,2834.13,3.46048,61942989,0,0,,,20.68192423,106.7709671,,,,,,
Radar,1509,2824.49,3.45418,61952979,1,160,,,20.68195682,106.7711585,,,,,,
Radar,1509,2803.34,3.43798,61962957,1,35,,,20.6820153,106.7716371,,,,,,
Radar,1509,2796.64,3.43508,61972945,1,37,,,20.68205169,106.7717304,,,,,,
Radar,1509,2789.4,3.43106,61982932,0,0,,,20.682085,106.7718536,,,,,,
Radar,1509,2790.04,3.43536,61992929,1,37,,,20.68211047,106.7717415,,,,,,
Radar,1509,2787.22,3.43674,62002938,0,0,,,20.68214475,106.771714,,,,,,
Radar,1509,2783.88,3.43803,62012934,0,0,,,20.68218286,106.7716904,,,,,,
Radar,1509,2780.54,3.43932,62022934,0,0,,,20.68222099,106.7716668,,,,,,
Radar,1509,2777.21,3.44062,62032937,0,0,,,20.68225912,106.771643,,,,,,
Radar,1510,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1510,17427.4,1.35987,61921283,1,92,,,20.73887669,106.9431537,,,,,,
Radar,1510,17428.7,1.35535,61929615,0,0,,,20.73957078,106.9430058,,,,,,
Radar,1510,17430.3,1.35275,61939623,0,0,,,20.73997144,106.9429272,,,,,,
Radar,1510,17432,1.35015,61949616,0,0,,,20.74037213,106.9428484,,,,,,
Radar,1510,17366.3,1.34882,61959614,1,22,,,20.74044538,106.9421841,,,,,,
Radar,1510,17328.6,1.34662,61969633,1,55,,,20.7407048,106.9417499,,,,,,
Radar,1510,17253.8,1.34249,61979607,1,57,,,20.74117923,106.9408961,,,,,,
Radar,1510,17195.5,1.34077,61989594,0,0,,,20.74131944,106.9402862,,,,,,
Radar,1510,17138.7,1.33921,61999602,0,0,,,20.74143691,106.9396964,,,,,,
Radar,1510,17081.9,1.33765,62009602,0,0,,,20.74155275,106.9391065,,,,,,
Radar,1510,17025.2,1.33607,62019607,0,0,,,20.74167013,106.9385168,,,,,,
Radar,1511,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1511,31697.4,1.69351,61921812,1,17,,,20.67124598,107.0816147,,,,,,
Radar,1511,31750.2,1.70276,61930164,0,0,,,20.66857105,107.0817598,,,,,,
Radar,1511,31766.6,1.70528,61940172,0,0,,,20.66783892,107.0818138,,,,,,
Radar,1511,31783.3,1.70781,61950170,0,0,,,20.6671031,107.0818683,,,,,,
Radar,1511,31800.1,1.71033,61960159,0,0,,,20.66636949,107.081922,,,,,,
Radar,1512,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1512,153834,1.8147,61922014,1,2,,,20.37237945,108.2131092,,,,,,
Radar,1512,154139,1.81339,61930327,0,0,,,20.37347829,108.2164186,,,,,,
Radar,1512,154219,1.81306,61940334,0,0,,,20.37374946,108.2172817,,,,,,
Radar,1512,154299,1.81273,61950322,0,0,,,20.37402112,108.2181448,,,,,,
Radar,1512,154379,1.81241,61960323,0,0,,,20.37427982,108.2190043,,,,,,
Radar,1513,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1513,34672.3,1.95544,61922232,1,2,,,20.58922929,107.0881435,,,,,,
Radar,1513,34666.3,1.95711,61930555,1,2,,,20.58876762,107.087881,,,,,,
Radar,1513,34667.7,1.95907,61940568,0,0,,,20.5881977,107.087647,,,,,,
Radar,1513,34669.2,1.96088,61950566,0,0,,,20.58767105,107.0874317,,,,,,
Radar,1513,34670.8,1.96268,61960561,0,0,,,20.58714727,107.0872175,,,,,,
Radar,1513,34672.4,1.96449,61970575,0,0,,,20.58662096,107.087001,,,,,,
Radar,1514,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1514,27454.9,2.04441,61922367,1,2,,,20.59361059,107.014139,,,,,,
Radar,1514,27114.5,2.03303,61930713,0,0,,,20.59747918,107.0125663,,,,,,
Radar,1514,27093.3,2.02786,61940711,0,0,,,20.59869179,107.0129809,,,,,,
Radar,1514,27072.9,2.02269,61950710,0,0,,,20.59990237,107.0133952,,,,,,
Radar,1514,27053.1,2.01751,61960705,0,0,,,20.60111394,107.0138086,,,,,,
Radar,1514,26993.5,2.01338,61970717,1,2,,,20.60224932,107.0137529,,,,,,
Radar,1514,26973.3,2.00746,61980670,0,0,,,20.60362507,107.0142303,,,,,,
Radar,1514,26954.2,2.00169,61990673,0,0,,,20.60496534,107.0146918,,,,,,
Radar,1514,26936.1,1.9959,62000684,0,0,,,20.60630789,107.0151555,,,,,,
Radar,1514,26918.9,1.99011,62010674,0,0,,,20.60764877,107.0156184,,,,,,
Radar,1515,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1515,140039,2.16867,61922574,1,2,,,19.99799697,107.8910689,,,,,,
Radar,1515,140040,2.16842,61922575,1,2,,,19.99825188,107.891266,,,,,,
Radar,1515,140098,2.1713,61930907,0,0,,,19.99496534,107.8895416,,,,,,
Radar,1515,140115,2.17197,61940917,0,0,,,19.99418344,107.8891666,,,,,,
Radar,1515,140133,2.17264,61950914,0,0,,,19.9933966,107.888799,,,,,,
Radar,1515,140150,2.17332,61960912,0,0,,,19.99260462,107.8884151,,,,,,
Radar,1516,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1516,31639.9,2.3002,61922780,1,2,,,20.51668547,107.0060433,,,,,,
Radar,1516,31625,2.30271,61922781,1,17,,,20.51624363,107.0054278,,,,,,
Radar,1516,31599.4,2.2986,61931112,0,0,,,20.51726679,107.0060766,,,,,,
Radar,1516,31569.1,2.29529,61941112,1,2,,,20.51814975,107.0065256,,,,,,
Radar,1516,31558.4,2.2937,61951105,0,0,,,20.51855123,107.0067677,,,,,,
Radar,1516,31533.3,2.28879,61961103,1,2,,,20.51974562,107.0075679,,,,,,
Radar,1516,31519.8,2.28673,61971098,0,0,,,20.52026509,107.00788,,,,,,
Radar,1516,31507,2.28477,61981109,0,0,,,20.52075945,107.0081761,,,,,,
Radar,1516,31494.3,2.28282,61991103,0,0,,,20.52125146,107.0084697,,,,,,
Radar,1516,31481.8,2.28086,62001117,0,0,,,20.5217448,107.0087655,,,,,,
Radar,1517,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1517,25072.4,2.3769,61922895,1,2,,,20.54357644,106.9461964,,,,,,
Radar,1517,24386,2.39158,61931259,0,0,,,20.54581654,106.9391347,,,,,,
Radar,1517,24268.9,2.39666,61941271,0,0,,,20.54583336,106.9374998,,,,,,
Radar,1517,24152.5,2.40178,61951258,0,0,,,20.54585105,106.9358669,,,,,,
Radar,1517,24036.7,2.40696,61961264,0,0,,,20.54586749,106.9342319,,,,,,
Radar,1518,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1518,22264.9,2.46434,61923046,1,17,,,20.55023424,106.9134909,,,,,,
Radar,1518,22071.5,2.47655,61931414,1,17,,,20.55008264,106.9103003,,,,,,
Radar,1518,22015.6,2.48043,61941393,0,0,,,20.55000543,106.9093225,,,,,,
Radar,1518,21962,2.48445,61951388,0,0,,,20.54989974,106.9083362,,,,,,
Radar,1518,21908.7,2.48849,61961380,0,0,,,20.5497944,106.9073495,,,,,,
Radar,1518,21847.7,2.47587,61971393,1,17,,,20.55174701,106.9090862,,,,,,
Radar,1518,21803.6,2.47092,61981417,0,0,,,20.55265926,106.9096382,,,,,,
Radar,1518,21760,2.46593,61991416,0,0,,,20.55357423,106.9101933,,,,,,
Radar,1518,21680.7,2.46956,62001419,1,17,,,20.55368893,106.9091264,,,,,,
Radar,1518,21632,2.46694,62011403,0,0,,,20.55434877,106.9092607,,,,,,
Radar,1518,21583.8,2.46426,62021401,0,0,,,20.55501201,106.9094049,,,,,,
Radar,1518,21595,2.45656,62031408,1,17,,,20.55587423,106.9107128,,,,,,
Radar,1518,21576.4,2.45281,62041397,0,0,,,20.55646454,106.9112006,,,,,,
Radar,1518,21558.1,2.44912,62051390,0,0,,,20.55704667,106.9116778,,,,,,
Radar,1518,21540.1,2.44544,62061400,0,0,,,20.55762674,106.9121525,,,,,,
Radar,1518,21522.3,2.44174,62071400,0,0,,,20.55820918,106.9126287,,,,,,
Radar,1519,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1519,22819.9,2.78648,61923554,1,72,,,20.51389639,106.8556974,,,,,,
Radar,1519,22666.9,2.78345,61931892,1,2,,,20.51540045,106.8558045,,,,,,
Radar,1519,22635.8,2.78302,61941892,0,0,,,20.51569276,106.8557874,,,,,,
Radar,1519,22604.7,2.78257,61951890,0,0,,,20.51598646,106.855774,,,,,,
Radar,1519,22573.7,2.78213,61961888,0,0,,,20.51627855,106.8557587,,,,,,
Radar,1519,22542.6,2.78168,61971894,0,0,,,20.51657214,106.8557449,,,,,,
Radar,1520,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1520,25989.9,2.81294,61923569,1,17,,,20.4851256,106.8600604,,,,,,
Radar,1520,25825.3,2.77857,61931892,0,0,,,20.48922786,106.8675693,,,,,,
Radar,1520,25777.4,2.76916,61941898,0,0,,,20.49041344,106.8695796,,,,,,
Radar,1520,25731.8,2.75971,61951890,0,0,,,20.49159945,106.8715914,,,,,,
Radar,1520,25688.6,2.75023,61961888,0,0,,,20.49278444,106.8736028,,,,,,
Radar,1521,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1521,28179.9,2.85972,61923669,1,17,,,20.46294679,106.8547753,,,,,,
Radar,1521,27845.9,2.84394,61931995,0,0,,,20.46695656,106.857927,,,,,,
Radar,1521,27829.3,2.84165,61941995,0,0,,,20.46726765,106.8584651,,,,,,
Radar,1521,27812.7,2.83935,61951987,0,0,,,20.46758053,106.8590047,,,,,,
Radar,1521,27756.9,2.82901,61961990,1,17,,,20.46883921,106.8614722,,,,,,
Radar,1521,27754.5,2.82507,61971968,0,0,,,20.46916365,106.8624638,,,,,,
Radar,1521,27752.9,2.8212,61981976,0,0,,,20.4694794,106.8634386,,,,,,
Radar,1521,27751.6,2.81734,61991972,0,0,,,20.4697953,106.8644104,,,,,,
Radar,1521,27750.8,2.81346,62001972,0,0,,,20.47011205,106.8653875,,,,,,
Radar,1522,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1522,25602.4,3.01772,61923942,1,17,,,20.47787305,106.8098789,,,,,,
Radar,1522,25447.9,3.01402,61932272,0,0,,,20.47935637,106.8105926,,,,,,
Radar,1522,25432.5,3.01117,61942278,1,35,,,20.47957734,106.8112641,,,,,,
Radar,1522,25412.4,3.00733,61952247,1,17,,,20.47987204,106.8121679,,,,,,
Radar,1522,25402.1,3.00529,61962231,0,0,,,20.48002652,106.8126478,,,,,,
Radar,1522,25348.8,3.00547,61972241,1,95,,,20.48049531,106.8125348,,,,,,
Radar,1522,25322.2,3.0044,61982272,0,0,,,20.48076521,106.812758,,,,,,
Radar,1522,25296.3,3.00332,61992264,0,0,,,20.48102938,106.8129838,,,,,,
Radar,1522,25270.5,3.00223,62002271,0,0,,,20.48129318,106.8132116,,,,,,
Radar,1522,25244.7,3.00115,62012271,0,0,,,20.48155685,106.8134365,,,,,,
Radar,1523,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1523,27779.9,3.109,61924076,1,17,,,20.45668259,106.7881936,,,,,,
Radar,1523,27800.1,3.10771,61932401,0,0,,,20.45651193,106.7885441,,,,,,
Radar,1523,27821.5,3.10669,61942403,0,0,,,20.45632857,106.7888235,,,,,,
Radar,1523,27842.9,3.10567,61952404,0,0,,,20.45614548,106.7891032,,,,,,
Radar,1523,27864.3,3.10465,61962405,0,0,,,20.45596267,106.7893833,,,,,,
Radar,1524,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1524,29414.9,3.14696,61924100,1,2,,,20.44186647,106.7779838,,,,,,
Radar,1524,29135.9,3.12576,61932433,0,0,,,20.44440176,106.7839299,,,,,,
Radar,1524,29099.6,3.12362,61942441,0,0,,,20.44473726,106.7845223,,,,,,
Radar,1524,29063.4,3.12148,61952434,0,0,,,20.44507303,106.7851132,,,,,,
Radar,1524,29027.4,3.11933,61962426,0,0,,,20.44540824,106.7857055,,,,,,
Radar,1525,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1525,29679.9,3.28464,61924351,1,2,,,20.44220533,106.7388663,,,,,,
Radar,1525,29463.2,3.28783,61932698,0,0,,,20.44425379,106.7382698,,,,,,
Radar,1525,29422.8,3.28989,61942697,1,17,,,20.44469272,106.7377505,,,,,,
Radar,1525,29381.3,3.28963,61952695,1,17,,,20.4450513,106.737882,,,,,,
Radar,1525,29351.3,3.29006,61962692,0,0,,,20.44533459,106.7378046,,,,,,
Radar,1525,29337,3.28418,61972701,1,2,,,20.44523693,106.739464,,,,,,
Radar,1525,29328.2,3.2822,61982711,0,0,,,20.44524156,106.7400281,,,,,,
Radar,1525,29319.3,3.28032,61992694,0,0,,,20.44525179,106.7405643,,,,,,
Radar,1525,29310.4,3.27844,62002701,0,0,,,20.44526298,106.7411003,,,,,,
Radar,1525,29301.7,3.27656,62012700,0,0,,,20.44527335,106.7416358,,,,,,
Radar,1526,17269.9,1.33993,61931280,1,50,,,20.7415987,106.9409501,,,,,,
Radar,1526,17263.5,1.33947,61939632,1,80,,,20.74165498,106.9408728,,,,,,
Radar,1526,17241.9,1.33532,61949594,1,140,,,20.74223584,106.9405119,,,,,,
Radar,1526,17223.6,1.33259,61959581,0,0,,,20.74260809,106.9402351,,,,,,
Radar,1526,17226.2,1.33428,61969583,1,97,,,20.74235941,106.9403251,,,,,,
Radar,1526,17220,1.33347,61979597,0,0,,,20.74246816,106.9402358,,,,,,
Radar,1526,17180.9,1.32841,61989594,1,32,,,20.74314417,106.9396725,,,,,,
Radar,1526,17165,1.32642,61999584,0,0,,,20.7434077,106.9394452,,,,,,
Radar,1526,17150.1,1.32465,62009582,0,0,,,20.74363984,106.9392355,,,,,,
Radar,1526,17192,1.32631,62019574,1,57,,,20.74348286,106.9396924,,,,,,
Radar,1526,17208,1.32997,62029603,1,27,,,20.74296846,106.9399868,,,,,,
Radar,1526,17217.9,1.33216,62039606,1,75,,,20.74266063,106.9401651,,,,,,
Radar,1526,17228.3,1.33357,62049624,0,0,,,20.74247065,106.9403171,,,,,,
Radar,1526,17238.6,1.33486,62059622,0,0,,,20.74229819,106.9404633,,,,,,
Radar,1526,17249,1.33616,62069624,0,0,,,20.74212414,106.9406106,,,,,,
Radar,1526,17257.5,1.33865,62079630,1,207,,,20.74176635,106.9407855,,,,,,
Radar,1526,17239.6,1.34393,62089637,1,2,,,20.74093311,106.940817,,,,,,
Radar,1526,17236.7,1.34647,62099633,0,0,,,20.74054392,106.940884,,,,,,
Radar,1526,17285.9,1.35082,62109642,1,52,,,20.73998336,106.9415037,,,,,,
Radar,1526,17303.1,1.35358,62119667,0,0,,,20.73959829,106.9417644,,,,,,
Radar,1526,17344.9,1.35183,62129654,1,17,,,20.73994542,106.9420933,,,,,,
Radar,1526,17404.3,1.35627,62139648,1,85,,,20.7393834,106.9428097,,,,,,
Radar,1526,17409.7,1.35797,62149691,1,47,,,20.7391339,106.9429206,,,,,,
Radar,1526,17434.5,1.35959,62159652,0,0,,,20.73893292,106.9432105,,,,,,
Radar,1526,17423.8,1.35625,62169662,1,67,,,20.73942375,106.942992,,,,,,
Radar,1526,17429.8,1.35571,62179670,0,0,,,20.73951783,106.943029,,,,,,
Radar,1526,17428.5,1.35726,62189684,1,10,,,20.73927822,106.943072,,,,,,
Radar,1526,17422.2,1.35881,62199659,1,2,,,20.73902911,106.9430676,,,,,,
Radar,1526,17422.4,1.35953,62209676,0,0,,,20.73891932,106.9430948,,,,,,
Radar,1526,17423.4,1.36018,62219674,0,0,,,20.73882172,106.9431269,,,,,,
Radar,1526,17424.5,1.36083,62229675,0,0,,,20.73872429,106.94316,,,,,,
Radar,1526,17410.3,1.3596,62239674,1,2,,,20.73888582,106.9429836,,,,,,
Radar,1526,17405.4,1.35967,62249688,0,0,,,20.73886589,106.9429401,,,,,,
Radar,1526,17425.2,1.36092,62259684,1,2,,,20.73871182,106.9431697,,,,,,
Radar,1526,17422.3,1.36093,62269673,1,2,,,20.73870486,106.9431428,,,,,,
Radar,1526,17419.5,1.36011,62279732,1,2,,,20.73882511,106.9430879,,,,,,
Radar,1526,17411.6,1.35881,62289666,1,70,,,20.73900908,106.9429681,,,,,,
Radar,1526,17407,1.35832,62299682,0,0,,,20.73907529,106.9429076,,,,,,
Radar,1526,17402.9,1.35793,62309689,0,0,,,20.73912711,106.9428554,,,,,,
Radar,1526,17398.8,1.35755,62319694,0,0,,,20.73917738,106.9428035,,,,,,
Radar,1527,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1527,25682.4,1.61451,61931710,1,2,,,20.69601812,107.0259036,,,,,,
Radar,1527,25887.2,1.60954,61940027,1,2,,,20.69709251,107.0279194,,,,,,
Radar,1527,25859.7,1.61236,61949991,1,20,,,20.69644751,107.0276274,,,,,,
Radar,1527,25852.9,1.61415,61960031,1,17,,,20.69603472,107.0275433,,,,,,
Radar,1527,25866.2,1.61523,61970044,1,37,,,20.69577883,107.0276591,,,,,,
Radar,1527,25853.7,1.61539,61980040,1,17,,,20.6957467,107.0275374,,,,,,
Radar,1527,25854.8,1.61585,61990040,1,25,,,20.69563953,107.0275429,,,,,,
Radar,1527,25851.4,1.61625,62000048,0,0,,,20.69554811,107.0275057,,,,,,
Radar,1527,25847.6,1.61664,62010050,0,0,,,20.6954592,107.0274649,,,,,,
Radar,1527,25843.7,1.61703,62020051,0,0,,,20.69537036,107.027423,,,,,,
Radar,1527,25839.8,1.61742,62030056,0,0,,,20.69528155,107.0273811,,,,,,
Radar,1528,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1528,36129.8,2.00108,61932304,1,2,,,20.57071755,107.0948429,,,,,,
Radar,1528,36153.1,1.99445,61940628,0,0,,,20.57259014,107.0959995,,,,,,
Radar,1528,36152.2,1.99461,61950624,0,0,,,20.5725461,107.0959688,,,,,,
Radar,1528,36151.2,1.99477,61960624,0,0,,,20.57250243,107.0959372,,,,,,
Radar,1528,36094,1.99914,61970631,1,2,,,20.57142363,107.0948103,,,,,,
Radar,1528,36079.9,2.00065,61980641,0,0,,,20.57103121,107.0944695,,,,,,
Radar,1528,36066,2.00212,61990645,0,0,,,20.57065046,107.0941356,,,,,,
Radar,1528,36052.2,2.0036,62000645,0,0,,,20.57026702,107.0938006,,,,,,
Radar,1528,36038.4,2.00507,62010648,0,0,,,20.56988715,107.0934666,,,,,,
Radar,1529,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1529,19837.4,2.07241,61932410,1,17,,,20.62041337,106.9465381,,,,,,
Radar,1529,19194,2.03107,61940700,0,0,,,20.62951137,106.9446454,,,,,,
Radar,1529,19098.2,2.02102,61950697,0,2343105290,,,20.63144221,106.9446316,,,,,,
Radar,1529,19004.3,2.01086,61960697,0,2343105290,,,20.63337474,106.9446181,,,,,,
Radar,1529,18912.2,2.00059,61970708,0,2343105290,,,20.63530951,106.9446038,,,,,,
Radar,1529,18800.5,1.99659,61980710,1,23431052917,,,20.63634229,106.9439283,,,,,,
Radar,1529,18710.8,1.98757,61990633,0,2343105290,,,20.63805864,106.9438066,,,,,,
Radar,1529,18622.7,1.97854,62000638,0,0,,,20.63976307,106.94368,,,,,,
Radar,1529,18536.2,1.96944,62010638,0,0,,,20.64146496,106.943553,,,,,,
Radar,1529,18451.2,1.96025,62020640,0,0,,,20.64316784,106.9434259,,,,,,
Radar,1530,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1530,13282.4,2.18707,61932579,1,65,,,20.63713481,106.883591,,,,,,
Radar,1530,13119.6,2.1486,61940906,0,0,,,20.6417294,106.88504,,,,,,
Radar,1530,13073.1,2.14051,61950893,0,0,,,20.64275548,106.8852172,,,,,,
Radar,1530,13027.4,2.13236,61960901,0,0,,,20.64378213,106.8853941,,,,,,
Radar,1530,12982.6,2.12414,61970896,0,0,,,20.64480994,106.8855721,,,,,,
Radar,1531,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1531,29452.4,2.21775,61932656,1,2,,,20.54662566,107.005188,,,,,,
Radar,1531,29381,2.21414,61932660,1,17,,,20.54777356,107.0052534,,,,,,
Radar,1531,29380.1,2.22106,61940977,1,17,,,20.54632095,107.0040698,,,,,,
Radar,1531,29372.6,2.22308,61950999,0,0,,,20.54593785,107.0036671,,,,,,
Radar,1531,29363.3,2.22445,61960998,0,0,,,20.54570153,107.0033614,,,,,,
Radar,1531,29354,2.22582,61971016,0,0,,,20.54546569,107.0030555,,,,,,
Radar,1531,29344.9,2.22718,61981016,0,0,,,20.54523133,107.0027525,,,,,,
Radar,1532,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1532,25629.9,2.25073,61932732,1,30,,,20.56134092,106.9708981,,,,,,
Radar,1532,25778.3,2.27476,61941057,1,2,,,20.55621808,106.9682108,,,,,,
Radar,1532,25733.3,2.27916,61951064,0,0,,,20.55570584,106.9671758,,,,,,
Radar,1532,25689.6,2.28347,61961061,0,0,,,20.55520728,106.9661636,,,,,,
Radar,1532,25646.4,2.28781,61971069,0,0,,,20.55470593,106.965149,,,,,,
Radar,1532,25603.7,2.29216,61981080,0,0,,,20.55420527,106.9641353,,,,,,
Radar,1533,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1533,34207.4,2.29829,61932763,1,2,,,20.50175292,107.0248444,,,,,,
Radar,1533,34171.9,2.28537,61941087,0,0,,,20.50494396,107.0273888,,,,,,
Radar,1533,34156.7,2.28688,61951082,1,2,,,20.50468369,107.0269537,,,,,,
Radar,1533,34145.8,2.28785,61961103,0,0,,,20.5045236,107.0266658,,,,,,
Radar,1533,34134.8,2.28854,61971117,0,0,,,20.50442911,107.0264374,,,,,,
Radar,1533,34123.9,2.28923,61981122,0,0,,,20.50433423,107.0262098,,,,,,
Radar,1533,34112.9,2.28992,61991112,0,0,,,20.50424013,107.0259815,,,,,,
Radar,1534,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1534,27217.4,2.28832,61932790,1,17,,,20.54533814,106.9764335,,,,,,
Radar,1534,26745.5,2.28854,61941099,1,17,,,20.54808564,106.9729819,,,,,,
Radar,1534,26644.1,2.28531,61951094,0,0,,,20.5492679,106.9727909,,,,,,
Radar,1534,26542.1,2.28212,61961103,0,0,,,20.55044364,106.9725827,,,,,,
Radar,1534,26440.4,2.27891,61971098,0,0,,,20.5516184,106.972374,,,,,,
Radar,1534,26338.9,2.27567,61981109,0,0,,,20.55279454,106.9721657,,,,,,
Radar,1534,26305.9,2.28057,61991103,1,2,,,20.55210648,106.9711199,,,,,,
Radar,1534,26210.5,2.27948,62001096,0,0,,,20.55285971,106.9706037,,,,,,
Radar,1534,26115.4,2.27843,62011089,0,0,,,20.55360281,106.9700815,,,,,,
Radar,1534,26020.5,2.27737,62021088,0,0,,,20.55434533,106.9695611,,,,,,
Radar,1534,25925.5,2.27629,62031091,0,0,,,20.55509078,106.9690416,,,,,,
Radar,1535,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1535,19617.4,2.32782,61932839,1,22,,,20.58507533,106.9164407,,,,,,
Radar,1535,19480.2,2.32368,61941205,1,17,,,20.58644939,106.9160137,,,,,,
Radar,1535,19458.8,2.32334,61951154,0,0,,,20.5866242,106.9159072,,,,,,
Radar,1535,19437,2.32295,61961153,0,0,,,20.58680777,106.9158041,,,,,,
Radar,1535,19415.2,2.32257,61971159,0,0,,,20.58698997,106.9156996,,,,,,
Radar,1535,19393.4,2.32218,61981169,0,0,,,20.58717335,106.9155963,,,,,,
Radar,1536,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1536,4087.48,2.42177,61932988,1,67,,,20.67849069,106.8053781,,,,,,
Radar,1536,4107.32,2.42028,61941312,1,72,,,20.67839295,106.8055479,,,,,,
Radar,1536,4110.16,2.41758,61951315,1,110,,,20.67843972,106.8056459,,,,,,
Radar,1536,4100.68,2.41611,61961297,1,115,,,20.67853942,106.8056289,,,,,,
Radar,1536,4100.58,2.41089,61971315,1,175,,,20.67866805,106.8057817,,,,,,
Radar,1536,4105.69,2.39982,61981296,1,182,,,20.67890802,106.8061379,,,,,,
Radar,1536,4110,2.38957,61991277,0,0,,,20.67913657,106.8064627,,,,,,
Radar,1536,4112.7,2.38155,62001279,0,0,,,20.67932213,106.8067109,,,,,,
Radar,1536,4115.66,2.37354,62011282,0,0,,,20.67950774,106.8069591,,,,,,
Radar,1536,4118.88,2.36555,62021277,0,0,,,20.67969317,106.807207,,,,,,
Radar,1537,0,0,28800000,1,192,,,20.7061,106.7795,,,,,,
