,MMSI,type,length,beam,range,bearing,timestamp,lat,long,"lat, ","lon,",,
AIS,574182058,30,26,6,3646.77,0.962874,62007157,0.361717,1.86415,20.72485748,106.8079274,,
AIS,574560171,30,45,6,2110.94,0.768777,62007213,0.361628,1.8639,20.71975815,106.7936034,,
AIS,574014911,70,77,14,14010.2,0.106756,62007433,0.363576,1.8639,20.83137033,106.7936034,,
AIS,574014992,70,74,14,20431.9,1.50498,62007489,0.361599,1.86707,20.71809658,106.9752311,,
AIS,574012703,0,0,0,26544,5.6017,62007541,0.364624,1.86084,20.89141631,106.6182783,,
AIS,574112776,40,25,6,16984.6,0.787688,62007634,0.36327,1.86567,20.81383782,106.895017,,
AIS,209691000,0,0,0,68697.4,2.16167,62007685,0.355368,1.8732,20.36108657,107.3264542,,
AIS,574002860,70,75,12,19535,1.79064,62007726,0.360719,1.86685,20.66767629,106.962626,,
AIS,574012659,70,79,13,26891,5.62489,62008035,0.364727,1.86089,20.89731777,106.6211431,,
AIS,574401033,70,99,16,20345,1.6394,62008037,0.361169,1.86706,20.69345939,106.9746581,,
AIS,352003621,70,92,14,22985.6,5.68996,62008071,0.36438,1.86149,20.87743614,106.6555206,,
AIS,352003587,70,120,22,50346.5,2.18433,62008234,0.356832,1.87055,20.4449676,107.1746204,,
AIS,574003155,200,10,6,1913.76,0.641931,62008261,0.36163,1.86384,20.71987275,106.7901657,,
AIS,574000000,52,28,13,24775.7,5.63367,62008454,0.364486,1.86113,20.88350949,106.6348941,,
AIS,574013701,70,80,15,14456.8,0.331277,62008877,0.363535,1.86444,20.82902121,106.8245432,,
AIS,574003155,200,10,6,1913.76,0.641931,62009057,0.36163,1.86384,20.71987275,106.7901657,,
AIS,574014734,70,79,14,41394.3,0.726874,62009089,0.366241,1.86828,20.98406358,107.0445589,,
AIS,574321485,0,0,0,1908.1,0.592966,62009198,0.361638,1.86383,20.72033111,106.7895927,,
AIS,574014686,70,77,12,26417.3,5.59648,62009543,0.364595,1.86084,20.88975473,106.6182783,,
AIS,574321485,0,0,0,1908.1,0.592966,62009751,0.361638,1.86383,20.72033111,106.7895927,,
AIS,574111524,65,86,13,40219.9,0.816209,62009860,0.36571,1.86858,20.95363953,107.0617477,,
AIS,574013714,70,71,11,18379.2,0.510154,62009941,0.363907,1.86516,20.85033524,106.8657961,,
AIS,574983786,0,10,10,2019.7,0.652822,62010150,0.361642,1.86386,20.72056029,106.7913116,,
AIS,574983786,0,10,10,2019.7,0.652822,62010334,0.361642,1.86386,20.72056029,106.7913116,,
AIS,995741972,152,4,4,21985.6,1.63485,62010386,0.361167,1.86733,20.6933448,106.990128,,
AIS,574983786,0,10,10,2019.7,0.652822,62010518,0.361642,1.86386,20.72056029,106.7913116,,
AIS,574003260,0,29,11,17129.9,0.931073,62010581,0.362994,1.86596,20.79802419,106.9116327,,
AIS,574983786,0,10,10,2019.7,0.652822,62010890,0.361642,1.86386,20.72056029,106.7913116,,
AIS,574013852,70,79,12,43524.9,5.65198,62010897,0.366902,1.85933,21.02193609,106.5317617,,
AIS,574003400,90,32,9,17115.9,6.03612,62011035,0.363995,1.86295,20.85537726,106.7391724,,
AIS,574703156,200,10,6,1905.76,0.614171,62011177,0.361634,1.86384,20.72010193,106.7901657,,
AIS,565106000,74,294,32,16958.6,0.925805,62013007,0.362989,1.86593,20.79773771,106.9099139,,
AIS,538005897,72,141,25,19625.5,1.46062,62013451,0.361727,1.86693,20.72543044,106.9672096,,
AIS,357787000,70,182,28,25548.6,2.64484,62013521,0.357864,1.86569,20.50409684,106.8961629,,
AIS,574014514,70,79,13,29074.5,5.67227,62013807,0.365127,1.86085,20.92023609,106.6188513,,
AIS,355632000,0,172,33,13896.6,0.416915,62014048,0.363384,1.8646,20.82036954,106.8337105,,
AIS,574513615,0,0,0,24741.7,5.63111,62014099,0.364475,1.86113,20.88287924,106.6348941,,
AIS,563228300,0,0,0,48270.8,1.4879,62014128,0.362006,1.87173,20.74141596,107.2422294,,
AIS,574014611,70,109,20,27403.2,6.1579,62014156,0.365657,1.86308,20.95060285,106.7466209,,
AIS,377265000,0,0,0,24829.4,5.62599,62014392,0.364474,1.8611,20.88282194,106.6331753,,
AIS,574012575,75,95,14,13981.9,0.533504,62014500,0.363279,1.86485,20.81435349,106.8480344,,
AIS,574014734,70,79,14,41394,0.72688,62014660,0.366241,1.86828,20.98406358,107.0445589,,
AIS,373481000,70,229,32,39307.3,0.879063,62014717,0.365321,1.86874,20.93135147,107.070915,,
AIS,312261000,70,108,18,21192,2.26358,62014819,0.359264,1.86639,20.58431093,106.9362699,,
AIS,574013464,33,67,11,14057.7,0.276598,62015305,0.363512,1.8643,20.8277034,106.8165217,,
AIS,574560164,30,26,6,13877.7,2.27427,62015644,0.35998,1.86543,20.62533471,106.881266,,
AIS,477548900,71,172,28,14171.2,0.191974,62016129,0.363573,1.86411,20.83119844,106.8056355,,
AIS,353089000,0,0,0,55884.5,1.70669,62016342,0.360187,1.87294,20.63719494,107.3115573,,
AIS,371368000,0,0,0,27556.7,3.32933,62016393,0.35714,1.86279,20.4626147,106.7300051,,
AIS,574013698,70,71,10,17745.6,0.813903,62016474,0.363302,1.86582,20.81567129,106.9036113,,
AIS,574000000,52,28,13,24775.4,5.63366,62017381,0.364486,1.86113,20.88350949,106.6348941,,
AIS,574565733,30,26,6,2284.95,0.785207,62017405,0.361643,1.86392,20.72061759,106.7947494,,
AIS,563158400,70,147,23,21354.2,1.58844,62017568,0.361329,1.86723,20.70262672,106.9843984,,
AIS,375637000,52,23,12,24749.1,5.63285,62017620,0.36448,1.86113,20.88316572,106.6348941,,
AIS,574014574,70,98,16,14511.9,0.294753,62017701,0.363569,1.86436,20.83096926,106.8199595,,
AIS,574013405,0,0,0,37329.8,5.56616,62017745,0.365804,1.85953,20.95902533,106.5432209,,
AIS,574373000,0,0,0,37177.6,5.55636,62018502,0.365748,1.8595,20.95581677,106.541502,,
AIS,574014734,70,79,14,41393.3,0.726874,62018714,0.366241,1.86828,20.98406358,107.0445589,,
AIS,574110251,60,60,12,27743.4,0.897871,62018743,0.364102,1.8673,20.86150791,106.9884091,,
AIS,574012693,80,79,12,26135.7,4.04645,62018766,0.358853,1.86021,20.56076237,106.582182,,
AIS,574012659,70,79,13,26915.2,5.62592,62018925,0.364733,1.86089,20.89766155,106.6211431,,
AIS,352003621,70,92,14,22986.4,5.68999,62019381,0.364381,1.86149,20.87749343,106.6555206,,
AIS,574899899,52,0,0,24765.9,5.63178,62019542,0.36448,1.86113,20.88316572,106.6348941,,
AIS,574014686,70,77,12,26418.3,5.59654,62019593,0.364595,1.86084,20.88975473,106.6182783,,
AIS,574014631,0,0,0,57197.6,3.92263,62019781,0.355006,1.85691,20.3403455,106.3931059,,
AIS,574001620,81,98,15,23980.6,5.6603,62020341,0.364446,1.8613,20.88121766,106.6446344,,
AIS,352950568,30,54,15,2110.66,0.766566,62020423,0.361628,1.8639,20.71975815,106.7936034,,
AIS,574110237,60,52,11,23203.7,5.7102,62021114,0.364449,1.86154,20.88138955,106.6583854,,
AIS,574491000,70,112,18,27077,2.15531,62021302,0.359042,1.86744,20.57159127,106.9964305,,
AIS,574013527,70,79,12,23069.3,5.70966,62021445,0.364431,1.86155,20.88035822,106.6589584,,
AIS,574014116,80,83,14,30303.6,2.77434,62021513,0.35695,1.86547,20.4517285,106.8835578,,
AIS,574003360,81,97,16,20278.9,1.62096,62021633,0.361228,1.86705,20.69683984,106.9740851,,
AIS,441271000,72,141,24,16574.5,6.09347,62021673,0.363945,1.86313,20.85251247,106.7494857,,
AIS,574012424,0,0,0,23002.9,2.19333,62021845,0.359283,1.86679,20.58539955,106.9591882,,
AIS,574566201,30,26,6,2104.07,0.766304,62022209,0.361628,1.8639,20.71975815,106.7936034,,
AIS,574012147,70,80,13,37267.4,5.56036,62022505,0.365774,1.85951,20.95730646,106.542075,,
AIS,574263000,0,0,0,18896.6,5.95487,62022505,0.364197,1.86263,20.86695101,106.7208378,,
AIS,574000520,33,79,13,27000,5.63846,62022793,0.364776,1.86093,20.90012527,106.623435,,
AIS,574513615,0,0,0,24741.7,5.63111,62022949,0.364475,1.86113,20.88287924,106.6348941,,
AIS,574126291,70,60,9,38816.3,1.76909,62023161,0.360183,1.87003,20.63696575,107.1448266,,
AIS,565106000,74,294,32,16958.6,0.925944,62023193,0.362989,1.86593,20.79773771,106.9099139,,
AIS,574112568,0,0,0,39573.2,0.809793,62023248,0.36567,1.86847,20.95134769,107.0554451,,
AIS,574912277,30,30,8,34443.8,5.5388,62023381,0.365364,1.85973,20.93381519,106.55468,,
AIS,574013144,70,79,13,27238.2,6.25217,62023405,0.365663,1.86351,20.95094662,106.7712581,,
AIS,377265000,0,0,0,24829.4,5.62599,62023462,0.364474,1.8611,20.88282194,106.6331753,,
AIS,574014401,70,79,14,23536.1,5.69143,62023513,0.364455,1.86145,20.88173332,106.6532288,,
AIS,373481000,70,229,32,39293.9,0.879959,62023593,0.365315,1.86874,20.93100769,107.070915,,
AIS,574014514,70,79,13,29074.4,5.6723,62023782,0.365127,1.86085,20.92023609,106.6188513,,
AIS,574001530,70,79,12,26131.1,5.58946,62023835,0.364542,1.86085,20.88671806,106.6188513,,
AIS,353368000,74,267,35,23185.7,1.88523,62023941,0.360262,1.86735,20.64149212,106.9912739,,
AIS,563228300,0,0,0,48253.1,1.48845,62023965,0.362002,1.87172,20.74118678,107.2416564,,
AIS,574400554,70,72,12,14841.3,0.601835,62024005,0.36331,1.86506,20.81612965,106.8600665,,
AIS,574410000,0,0,0,27113.3,2.57695,62024007,0.357794,1.86608,20.50008614,106.9185082,,
AIS,563158400,70,147,23,21334.6,1.58716,62024104,0.361333,1.86723,20.7028559,106.9843984,,
AIS,357787000,70,182,28,25553,2.64519,62024633,0.357862,1.86569,20.50398225,106.8961629,,
AIS,574012768,70,79,13,61277.1,3.36899,62024702,0.352018,1.86134,20.16914571,106.6469262,,
AIS,574013126,70,64,11,20478.2,5.79917,62024703,0.364234,1.86205,20.86907096,106.6876062,,
AIS,574014734,70,79,14,41393.1,0.726877,62024709,0.366241,1.86828,20.98406358,107.0445589,,
AIS,574101419,0,0,0,18897.7,5.96669,62024797,0.364209,1.86266,20.86763856,106.7225567,,
AIS,355632000,0,172,33,13893.1,0.418369,62025165,0.363382,1.8646,20.82025495,106.8337105,,
AIS,574014072,0,0,0,43036.5,5.65532,62025381,0.366854,1.8594,21.0191859,106.5357724,,
AIS,574014575,7,37,10,16990.5,0.878504,62025724,0.363091,1.86585,20.80358188,106.9053302,,
AIS,574708999,52,25,13,24795.5,5.63215,62026423,0.364485,1.86113,20.8834522,106.6348941,,
AIS,754128076,0,0,0,17204.9,6.03104,62026821,0.364005,1.86293,20.85595022,106.7380265,,
AIS,574013698,70,71,10,17745.6,0.813903,62026900,0.363302,1.86582,20.81567129,106.9036113,,
AIS,574014734,70,79,14,41393,0.72688,62027701,0.366241,1.86828,20.98406358,107.0445589,,
AIS,574014992,70,74,14,20397.5,1.50245,62028813,0.361607,1.86707,20.71855494,106.9752311,,
AIS,574512000,80,70,10,39855.5,0.865057,62029166,0.365443,1.86875,20.93834155,107.071488,,
AIS,574703145,200,10,6,4451.9,4.69895,62029290,0.36138,1.86291,20.7055488,106.7368806,,
AIS,574400613,70,69,12,24705.6,0.727792,62029378,0.364284,1.86641,20.87193574,106.9374158,,
AIS,574014442,0,0,0,12779.7,2.1662,62029542,0.360264,1.86543,20.64160671,106.881266,,
AIS,574899899,52,0,0,24765.9,5.63178,62029846,0.36448,1.86113,20.88316572,106.6348941,,
AIS,574013527,70,79,12,23068.3,5.70966,62030035,0.364431,1.86155,20.88035822,106.6589584,,
AIS,574003270,80,103,16,17887.2,0.793688,62030076,0.363358,1.86579,20.81887985,106.9018925,,
AIS,574356000,70,125,18,27216.6,6.17315,62030206,0.365636,1.86315,20.94939964,106.7506316,,
AIS,574012424,0,0,0,23004.6,2.19338,62030419,0.359283,1.86679,20.58539955,106.9591882,,
AIS,574560164,30,26,6,13851.5,2.2737,62030424,0.359984,1.86542,20.62556389,106.880693,,
AIS,574014096,0,0,0,60400.7,1.06469,62030687,0.365973,1.87253,20.96870832,107.288066,,
AIS,574565012,30,26,6,36251.2,1.72159,62030821,0.360529,1.86966,20.65679009,107.1236271,,
AIS,574491000,70,112,18,27107.1,2.15328,62031164,0.359047,1.86745,20.57187775,106.9970035,,
AIS,574014116,80,83,14,30333.9,2.7745,62031673,0.356945,1.86548,20.45144202,106.8841308,,
AIS,574003360,81,97,16,20313.1,1.62034,62031793,0.36123,1.86706,20.69695443,106.9746581,,
AIS,538005897,72,141,25,19572,1.45698,62032394,0.361737,1.86692,20.72600339,106.9666367,,
AIS,574400554,70,72,12,14821.7,0.600538,62032898,0.363309,1.86506,20.81607236,106.8600665,,
AIS,574402092,0,0,0,41694.3,5.66558,62033041,0.366722,1.85959,21.01162285,106.5466586,,
AIS,440301000,70,148,24,20759.3,1.54092,62033297,0.361485,1.86713,20.71156486,106.9786688,,
AIS,574013144,70,79,13,27238.2,6.25217,62033667,0.365663,1.86351,20.95094662,106.7712581,,
AIS,574012773,70,80,12,34338.8,5.66903,62033699,0.365793,1.86033,20.95839508,106.5890575,,
AIS,574112159,60,10,2,16139.7,0.698952,62035065,0.363329,1.8654,20.81721827,106.8795471,,
AIS,574014575,7,37,10,16990.1,0.878468,62035273,0.363091,1.86585,20.80358188,106.9053302,,
AIS,538008860,70,141,24,14307.6,0.335708,62035764,0.36351,1.86444,20.82758881,106.8245432,,
AIS,574014116,80,83,14,30355.9,2.77455,62035767,0.356942,1.86548,20.45127013,106.8841308,,
AIS,574012768,70,79,13,61288.5,3.36922,62035772,0.352017,1.86134,20.16908842,106.6469262,,
AIS,574013615,0,0,0,37756.1,5.54949,62035801,0.365788,1.8594,20.9581086,106.5357724,,
AIS,574014565,70,79,14,57197.3,3.91796,62035965,0.354977,1.85694,20.33868392,106.3948248,,
AIS,574013126,70,64,11,20480.9,5.79775,62036153,0.364233,1.86205,20.86901366,106.6876062,,
AIS,574012575,75,95,14,13943.5,0.529521,62036232,0.363278,1.86483,20.81429619,106.8468885,,
AIS,574013698,70,71,10,17745.6,0.813903,62036525,0.363302,1.86582,20.81567129,106.9036113,,
AIS,574012703,0,0,0,26544.6,5.60172,62036821,0.364624,1.86084,20.89141631,106.6182783,,
AIS,563158400,70,147,23,21299.6,1.58475,62036928,0.361341,1.86723,20.70331427,106.9843984,,
AIS,352003587,70,120,22,50353.7,2.18648,62037095,0.356818,1.87054,20.44416545,107.1740474,,
AIS,574111388,60,0,0,31907,0.745819,62037242,0.365066,1.86729,20.91674104,106.9878361,,
AIS,574373000,0,0,0,37177.5,5.55636,62037329,0.365748,1.8595,20.95581677,106.541502,,
AIS,375637000,52,23,12,24749,5.63285,62037673,0.36448,1.86113,20.88316572,106.6348941,,
AIS,574401033,70,99,16,20467.6,1.63694,62037777,0.361176,1.86708,20.69386046,106.975804,,
AIS,574000990,70,79,13,43030.2,5.65489,62038428,0.366851,1.8594,21.01901401,106.5357724,,
AIS,574565733,30,26,6,2244.03,0.77928,62038428,0.36164,1.86392,20.7204457,106.7947494,,
AIS,574013701,70,80,15,14485.4,0.323558,62038482,0.363545,1.86443,20.82959416,106.8239702,,
AIS,574012659,70,79,13,26957.5,5.62767,62038484,0.364743,1.86089,20.89823451,106.6211431,,
AIS,574003420,80,97,16,19597,2.71176,62038791,0.358593,1.86502,20.54586546,106.8577747,,
AIS,574013074,70,77,10,26694.8,1.76854,62038847,0.360563,1.86804,20.65873815,107.030808,,
AIS,574014734,70,79,14,41391.7,0.726885,62038926,0.366241,1.86828,20.98406358,107.0445589,,
AIS,574014918,0,0,0,20319.7,5.7964,62039190,0.364208,1.86206,20.86758126,106.6881792,,
AIS,574003260,0,29,11,17131.9,0.931822,62040312,0.362993,1.86596,20.79796689,106.9116327,,
AIS,574014116,80,83,14,30362.7,2.77461,62040446,0.356941,1.86548,20.45121284,106.8841308,,
AIS,574014096,0,0,0,60400.9,1.06469,62040738,0.365973,1.87253,20.96870832,107.288066,,
AIS,574003360,81,97,16,20348.6,1.61961,62041823,0.361232,1.86706,20.69706903,106.9746581,,
AIS,574013527,70,79,12,23067.7,5.70965,62041843,0.36443,1.86155,20.88030093,106.6589584,,
AIS,574491000,70,112,18,27138.3,2.15103,62041967,0.359052,1.86746,20.57216423,106.9975764,,
AIS,574560879,30,26,6,41472.2,3.49005,62041991,0.355271,1.86128,20.35552888,106.6434885,,
AIS,574112492,0,0,0,31825.3,0.710192,62042099,0.365175,1.86714,20.92298628,106.9792418,,
AIS,574263000,0,0,0,18896.4,5.95487,62042551,0.364197,1.86263,20.86695101,106.7208378,,
AIS,574566201,30,26,6,2104.07,0.766304,62042739,0.361628,1.8639,20.71975815,106.7936034,,
AIS,563228300,0,0,0,48219.1,1.4895,62042783,0.361994,1.87172,20.74072841,107.2416564,,
AIS,377265000,0,0,0,24829.4,5.62599,62042839,0.364474,1.8611,20.88282194,106.6331753,,
AIS,357510000,80,95,16,20251.5,1.50466,62043111,0.361598,1.86704,20.71803928,106.9735122,,
AIS,574126291,70,60,9,38816.3,1.76909,62043380,0.360183,1.87003,20.63696575,107.1448266,,
AIS,574014485,70,76,13,22407.2,2.24465,62043404,0.359194,1.86659,20.58030023,106.9477291,,
AIS,574560164,30,26,6,13832.7,2.27194,62043752,0.359989,1.86542,20.62585037,106.880693,,
AIS,574013144,70,79,13,27238.2,6.25217,62043857,0.365663,1.86351,20.95094662,106.7712581,,
AIS,574400554,70,72,12,14800,0.598809,62043889,0.363308,1.86505,20.81601506,106.8594936,,
AIS,574821389,0,0,0,28919,2.63183,62044002,0.357427,1.86602,20.47905858,106.9150705,,
AIS,574565733,30,26,6,2232.94,0.777034,62044109,0.36164,1.86391,20.7204457,106.7941764,,
AIS,574014611,70,109,20,27403.6,6.1579,62044120,0.365657,1.86308,20.95060285,106.7466209,,
AIS,574004380,80,144,23,18419.9,0.514665,62044256,0.363906,1.86518,20.85027794,106.866942,,
AIS,574955000,89,106,18,24964.7,3.65935,62044364,0.357984,1.86158,20.51097233,106.6606772,,
AIS,574401862,0,0,0,21136.7,5.74711,62044366,0.364241,1.86184,20.86947203,106.6755741,,
AIS,373481000,70,229,32,39263.2,0.882076,62044948,0.365302,1.86875,20.93026285,107.071488,,
AIS,574012575,75,95,14,13930.1,0.528016,62045111,0.363278,1.86483,20.81429619,106.8468885,,
AIS,355632000,0,172,33,13887.5,0.421181,62045351,0.363379,1.86461,20.82008306,106.8342834,,
AIS,352001416,70,100,16,23046.9,5.69587,62045975,0.3644,1.86151,20.87858205,106.6566665,,
AIS,754128076,0,0,0,17204.9,6.031,62047055,0.364005,1.86293,20.85595022,106.7380265,,
AIS,352003587,70,120,22,50357.2,2.18724,62047162,0.356812,1.87053,20.44382168,107.1734745,,
AIS,374232000,0,0,0,35994.4,0.990978,62047245,0.364481,1.86871,20.88322301,107.0691961,,
AIS,574912255,0,0,0,34442.3,5.53907,62047590,0.365364,1.85973,20.93381519,106.55468,,
AIS,477706200,70,186,35,13892.8,0.0538309,62047647,0.363567,1.86378,20.83085467,106.7867279,,
AIS,574014574,70,98,16,14504,0.299835,62047802,0.363565,1.86437,20.83074008,106.8205325,,
AIS,574000000,52,28,13,24775.4,5.63366,62048070,0.364486,1.86113,20.88350949,106.6348941,,
AIS,574128295,35,47,8,16022.2,6.13643,62048179,0.363878,1.86326,20.84867366,106.7569341,,
AIS,353368000,74,267,35,23359,1.87938,62048202,0.360274,1.86739,20.64217967,106.9935657,,
AIS,574002860,70,75,12,19515.4,1.79574,62048231,0.360705,1.86684,20.66687415,106.962053,,
AIS,574013074,70,77,10,26684.5,1.76811,62048311,0.360566,1.86804,20.65891004,107.030808,,
AIS,574013852,70,79,12,43529.4,5.65198,62049402,0.366903,1.85933,21.02199339,106.5317617,,
AIS,574013714,70,71,11,18379.4,0.510149,62050477,0.363907,1.86516,20.85033524,106.8657961,,
AIS,353089000,0,0,0,56099.2,1.7044,62050590,0.360202,1.87298,20.63805437,107.3138491,,
AIS,574356000,70,125,18,27215.8,6.17317,62051166,0.365636,1.86315,20.94939964,106.7506316,,
AIS,441271000,72,141,24,16636.5,6.08775,62051539,0.363951,1.86311,20.85285625,106.7483398,,
AIS,574013527,70,79,12,23066.8,5.70966,62051712,0.36443,1.86155,20.88030093,106.6589584,,
AIS,574012147,70,80,13,37265,5.56031,62052103,0.365773,1.85951,20.95724916,106.542075,,
AIS,357510000,80,95,16,20232,1.50327,62052174,0.361602,1.86704,20.71826846,106.9735122,,
AIS,574014296,70,79,15,24736.8,5.607,62052284,0.364417,1.86105,20.87955608,106.6303105,,
AIS,574937997,0,10,10,2029.94,0.652488,62052397,0.361643,1.86386,20.72061759,106.7913116,,
AIS,574013144,70,79,13,27238.2,6.25217,62052440,0.365663,1.86351,20.95094662,106.7712581,,
AIS,574126291,70,60,9,38817,1.76909,62052793,0.360183,1.87004,20.63696575,107.1453995,,
AIS,574560343,30,18,4,2617.9,0.820602,62053057,0.36167,1.86397,20.72216458,106.7976141,,
AIS,538005897,72,141,25,19520.1,1.45271,62053398,0.361749,1.86691,20.72669094,106.9660637,,
AIS,995741968,152,4,4,18548.3,1.36604,62053784,0.36198,1.8667,20.73992627,106.9540316,,
AIS,373481000,70,229,32,39249.2,0.882996,62053991,0.365296,1.86875,20.92991907,107.071488,,
AIS,574012773,70,80,12,34339.3,5.66901,62054072,0.365793,1.86033,20.95839508,106.5890575,,
AIS,574565432,30,26,7,38590.2,2.83132,62054238,0.355621,1.86562,20.37558241,106.8921522,,
AIS,377265000,0,0,0,24829.4,5.62599,62054242,0.364474,1.8611,20.88282194,106.6331753,,
AIS,440301000,70,148,24,20695.9,1.53681,62054336,0.361498,1.86712,20.7123097,106.9780958,,
AIS,312261000,70,108,18,21184.1,2.2637,62054376,0.359265,1.86638,20.58436823,106.935697,,
AIS,357787000,70,182,28,25564,2.64608,62054378,0.357859,1.86569,20.50381036,106.8961629,,
AIS,574410000,0,0,0,26989.7,2.57611,62054412,0.357812,1.86608,20.50111746,106.9185082,,
AIS,538007558,70,199,32,49831.5,1.89996,62055189,0.358851,1.87156,20.56064777,107.2324891,,
AIS,574012475,70,80,13,13707.4,0.162812,62055325,0.363513,1.86403,20.8277607,106.8010519,,
AIS,574012768,70,79,13,61305.2,3.36958,62055405,0.352015,1.86134,20.16897383,106.6469262,,
AIS,355632000,0,172,33,13883.8,0.422758,62055457,0.363377,1.86461,20.81996847,106.8342834,,
AIS,352001416,70,100,16,23046.9,5.69587,62055485,0.3644,1.86151,20.87858205,106.6566665,,
AIS,574401177,33,51,8,15252.6,6.24092,62055501,0.363782,1.86354,20.84317326,106.772977,,
AIS,574565173,30,38,7,26114.3,3.61858,62055566,0.357748,1.86164,20.49745053,106.664115,,
AIS,574012575,75,95,14,13912.1,0.525935,62055668,0.363278,1.86482,20.81429619,106.8463156,,
AIS,574013126,70,64,11,20486.1,5.79534,62056309,0.36423,1.86204,20.86884177,106.6870333,,
AIS,574401177,33,51,8,15251.6,6.24106,62056380,0.363782,1.86354,20.84317326,106.772977,,
AIS,477548900,71,172,28,14200.4,0.202737,62056496,0.363573,1.86413,20.83119844,106.8067815,,
AIS,574013615,0,0,0,37755.7,5.54948,62056589,0.365788,1.8594,20.9581086,106.5357724,,
AIS,574013698,70,71,10,17745.3,0.814035,62056625,0.363301,1.86582,20.81561399,106.9036113,,
AIS,574000000,52,28,13,24841.9,5.62732,62056668,0.364479,1.86111,20.88310842,106.6337482,,
AIS,574014574,70,98,16,14499,0.30117,62056670,0.363563,1.86437,20.83062549,106.8205325,,
AIS,574014295,33,0,0,17435.1,0.762079,62056761,0.363369,1.86567,20.81951011,106.895017,,
